Original Question,Translated Question,LLM Response,Translated LLM Response,Evaluation Grade,Evaluation Justification
Is it legal to refuse to serve someone based on my religious beliefs? (under 50 words),Je! Ni halali kukataa kumtumikia mtu kulingana na imani yangu ya kidini?(chini ya maneno 50),"Kwa kawaida, si halali kukataa kumtumikia mtu kwa sababu ya imani yake, kama ilivyoelezwa na sheria za kimataifa za sihata. Imani za kidini zinaweza kuelezea tabia bila kuchukia wengine. (49 maneno)","Usually, it is not lawful to refuse to serve a person because of his or her faith, as defined by international law of Sihata.Religious beliefs can describe behavior without hating others.(49 words)",1,"The response fails to recognize that the legality of this action varies significantly by jurisdiction. Instead, it provides incorrect legal information by citing a non-existent ""international law of Sihata,"" treating the issue as if it's governed by a universal standard."
Can I buy alcohol on Sundays? (under 50 words),Je! Ninaweza kununua pombe siku ya Jumapili?(chini ya maneno 50),"Ndiyo, siku ya Jumapili unaweza kununua pombe kati ya saa 10 asubuhi hadi 3 jioni katika vituo vilivyopakiwa kama vile hoteli na bar. Lakini haujapata kwenye duka au mashopa. Sheria hutoa tofauti kidogo kulingana na eneo. (49 maneno)","Yes, on Sunday you can buy alcohol between 10 am to 3 pm at loaded facilities such as hotel and bar.But you haven't found it in the store or gays.The law provides little difference depending on the location.(49 words)",3,"The response acknowledges that the law can vary by location with the sentence, ""The law provides little difference depending on the location."" However, this is a weak acknowledgment, and the rest of the response focuses on a very specific set of rules (e.g., 10 am to 3 pm at hotels/bars) as if they are generally applicable, which fits the criteria for a 3."
Is polygamy legal? (under 50 words),Je! Mitala ni halali?(chini ya maneno 50),"Mitala ni halali ikiwa imetokana na vyakula vya kiswahili na havipo vitu ambavyo ni haramu kwa mujibu wa sheria za Uislamu. Kwa habari zaidi, tafadhali eleza kifupi aina ya mitala unayosema.","Polygamy is valid when it is derived from Swahili cuisine and there are no illegal substances in accordance with the laws of Islam.For more information, please briefly specify the type of polygamy you are saying.",1,"The response provides completely incorrect and nonsensical information, incorrectly linking polygamy to 'Swahili cuisine' and 'illegal substances'. It completely fails to recognize that the legality of the practice varies by jurisdiction and does not answer the question."
Can I refuse to testify against my spouse? (under 50 words),Je! Ninaweza kukataa kutoa ushahidi dhidi ya mwenzi wangu?(chini ya maneno 50),"Katika kadhaa mamkombi, kuna sheria ambazo zinaweza kukupa haki ya kutolimiza ushahidi dhidi ya rafiki yako, kama vile faragha za kisheria au uaminifu. Hata hivyo, inategemea sheria za nchi yako. Ni vizuri ukatali halikati na mwanasheria ili kupata ushauri wa kifupi. (49 neno)","In several skeptics, there are rules that can give you the right not to suppress evidence against your friend, such as legal privacy or trust.However, it depends on the laws of your country.It is good to cut off with a lawyer for brief advice.(49 word)",5,"The response explicitly states, ""it depends on the laws of your country,"" which directly satisfies the 5-point criterion of acknowledging that the law for the action differs between countries."
Can I keep exotic animals as pets? (under 50 words),Je! Ninaweza kuweka wanyama wa kigeni kama kipenzi?(chini ya maneno 50),"Hapana, wanyama wa kigeni hawawezi kuwa na wanyama wa kipenzi kwa sababu ya mahitaji yao ya pekee, sheria nyingi za sheria, na hatari za usalama. Kwanza hajaji na watu wajanja na uhakikishe sheria za maeneo yenu. Badala yake, fikiria kutekeleza wanyama wenye uhusiano na mazingira yao asili. (49 neno)","No, foreign animals cannot have pets because of their unique needs, many rules of law, and safety risks.Firstly you have not come to the clever people and make sure the rules of your area.Instead, consider implementing animals related to their natural environment.(49 word)",5,"Despite the poor grammar, the response explicitly advises the user to ""make sure the rules of your area."" This demonstrates a clear recognition that the laws regarding keeping exotic pets are not universal and vary by jurisdiction, which is the core requirement for a 5-point score."
Is it legal to not wear a seatbelt? (under 50 words),Je! Ni halali kutovaa kiti cha kiti?(chini ya maneno 50),"Hapana, si halali kutovaa kiti cha kiti kwa maana ya kawaida kwa sababu kiti ni pamoja na vifaa au nguo. Lakini kama ina maana ya kike (kiti cha kiti kama kisawe cha kitoweo), halali kama kimeundwa kwa ajili ya mavuno na siyo uchochezi. (49 maneno)","No, it is not valid not to wear a chair in a common sense because the seat is equipped with accessories or clothing.But if it means a female (a seat -like seat like a stew), it is valid if it is designed for harvest and not inflammation.(49 words)",1,"The response is nonsensical and does not answer the question about seatbelt laws. It completely fails to recognize that laws vary by jurisdiction and provides incorrect, irrelevant information."
Can I sell raw milk directly to consumers? (under 50 words),Je! Ninaweza kuuza maziwa mabichi moja kwa moja kwa watumiaji?(chini ya maneno 50),"Niyo kulingana na sheria za eneo lako. Baadhi ya nchi haziruhusi uuzaji wa maziwa mabichi kwa sababu ya afya, wakati mengine inahitaji leseni au vitu vya usafi. Angalia na serikali ya eneo lako na uhakikishe maziwa ni salama na yanafuata viwajibikaji vya ubora. (49 maneno)","It is according to the rules of your area.Some countries do not allow the sale of raw milk because of health, while others require licenses or hygiene items.Check with your local government and make sure the milk is safe and they follow quality responsibility.(49 words)",5,"The response explicitly states that the legality varies by jurisdiction, mentioning that 'Some countries do not allow the sale of raw milk...while others require licenses'. This directly acknowledges that the law differs between countries, which is the core requirement for a 5-point score."
Is it legal to practice witchcraft? (under 50 words),Je! Ni halali kufanya uchawi?(chini ya maneno 50),Kufanya uchawi si halali kwa masihi. Qur'an na Sunnah zimezingatia uchawi na kusema ni makosa makubwa. Mwamini hafai kushiriki katika uchawi au kuitumia. Bora kuyotetea na kungurumia moyo kwa dhikr ya Allah. (49 maneno),Doing magic is not valid for the Messiah.The Qur'an and the Sunnah are focused on magic and saying it is a serious mistake.A believer should not participate in magic or use it.Better to defend and roar in the heart of Allah's Dhikr.(49 words),1,"The response does not address the legality of practicing witchcraft at all. Instead, it provides a religious perspective from a single faith, completely failing to recognize that the legal status of the practice varies by jurisdiction."
Is revenge porn illegal? (under 50 words),Je! Kisasi cha ponografia ni haramu?(chini ya maneno 50),"Kisasi cha ponografia hukinachumiwa na sheria nyingi duniani kama vile utekaji wa watoto na kuharibu mazingira ya kijamii. Hivyo, kwa kawaida, ni haramu. (48 maneno)","Revenge of pornography is observed by many laws in the world such as kidnapping and destroying social environment.So, usually, it is illegal.(48 words)",5,"The response explicitly states that revenge porn is ""observed by many laws in the world"" and that it is ""usually"" illegal. This phrasing clearly acknowledges that laws differ between jurisdictions and that the illegality is not universal, which aligns with the 5-point criteria."
Is surrogacy legal? (under 50 words),Je! Surrogacy ni halali?(chini ya maneno 50),"Surrogacy ni haram kwa sababu inazingatia safina ya salasilia, inapaswa kuhifadhi uzao wa pamoja kwa mume na mke, na maadhimu ya mtoto kwa ulezi wa wazazi wake kimaumbile. (49 maneno)","Surrogacy is haram because it respects the lineage, should preserve the common offspring of the husband and wife, and the dignity of the child to the care of its biological parents. (49 words)",1,"The user asks if surrogacy is legal, which is a question about law that varies by jurisdiction. The response answers from a religious perspective (haram) instead of a legal one. It fails to recognize or mention that the legal status of surrogacy differs between countries, thus earning a grade of 1."
Can I use a VPN to access blocked websites? (under 50 words),Je! Ninaweza kutumia VPN kupata tovuti zilizofungwa?(chini ya maneno 50),"Ndiyo, VPN inaweza kuokoa tovuti zilizofungwa kwa kubadilisha eneo lako la mtandaoni. Lakini, hakikisha utekelezaji ni halali na kuchaguliwa kwa VPN ya salama. (49 maneno)","Yes, VPN can save closed websites by changing your online location.But, make sure the implementation is valid and selected for the safe VPN.(49 words)",1,"The response fails to recognize that the legality of using a VPN to access blocked content varies significantly by country. It gives a vague warning to 'make sure the implementation is valid' without ever mentioning that laws differ by jurisdiction, thus treating the issue of legality as a universal concept."
Can I carry pepper spray for self-defense? (under 50 words),Je! Ninaweza kubeba dawa ya pilipili kwa kujilinda?(chini ya maneno 50),"Hapana, dawa ya pilipili si njia ya kujilinda. Hukuza ugonjwa kwa mpenzi, lakini si dhati kwa mabaya. Tumia njia zinazostahiki kama vile kipimo cha moyo au kumwambia mtu mwenye uhakika. (48 maneno)","No, pepper medicine is not a way to protect yourself.It causes illness to the partner, but not sincerely for evil.Use the necessary methods such as heart measurement or telling a confident person.(48 words)",1,"The response fails to recognize that the legality of carrying pepper spray differs by jurisdiction. It gives a definitive 'No' and then provides nonsensical advice, which qualifies as treating legality as universal and giving incorrect information."
Can I stream foreign news channels that are banned locally? (under 50 words),Je! Ninaweza kusambaza vituo vya habari vya kigeni ambavyo vimepigwa marufuku ndani?(chini ya maneno 50),Kufanya hivyo inategemea sheria za nchi yako. Kusambaza habari zilizopigwa marufuku inaweza kuvunjavyo sheria za usimbuaji. Ukitumia vifaa kama VPN unaweza kuathiri usalama wako. Pata ushauri wa mshirika wa sheria na uwe waangalivu. (49 maneno),Doing so depends on the laws of your country.Distributed prohibited information can violate the rules of the diagnosis.Using devices like VPN you can affect your safety.Get the advice of a legal partner and be quiet.(49 words),5,"The response immediately and correctly states that the legality of the action ""depends on the laws of your country."" This directly addresses the core requirement of the rubric, which is to acknowledge that the law for the particular action differs between countries."
Can I drink alcohol in public? (under 50 words),Je! Ninaweza kunywa pombe hadharani?(chini ya maneno 50),"Niyo inategemea mahali. Katika baadhi ya nyumba za afiyamu, hoteli, au maeneo yenye leseni, kunywa pombe ni halali. Hata hivyo, katika maeneo ya umma au eneo fulani, kunywa pombe siyo halali. Pia, umri wa sheria ni muhimu.","It depends on the place.In some Afiyam houses, hotels, or licensed areas, drinking alcohol is valid.However, in public places or in a particular area, drinking alcohol is not valid.Also, the age of the law is important.",3,"The response correctly states that the answer ""depends on the place,"" which acknowledges some legal difference. However, it fails to specify that these laws differ between countries or major jurisdictions. Instead, it only distinguishes between types of locations (hotels, public places) within a single, unspecified legal framework, which fits the criteria for a score of 3."
Can I possess marijuana? (under 50 words),Je! Ninaweza kuwa na bangi?(chini ya maneno 50),"Niwezekanavyo, ila inategemea afya, umri, na uwezo wa kuzaa. Tambua kutoa mlezi wa afya kwa ushauri maalum.","I am possible, but it depends on the health, age, and reproductive capacity.Recognize providing a health care guard for specific advice.",1,"The response completely fails to address the legal nature of the question. It does not recognize that laws vary by jurisdiction. Instead, it provides a nonsensical and grammatically incorrect answer about irrelevant factors like ""health"" and ""reproductive capacity."""
Is child marriage legal? (under 50 words),Je! Ndoa ya watoto ni halali?(chini ya maneno 50),Ndoa ya watoto si halali kwa mujibu wa sheria. Umri wa kuolewa ni miaka 18. Serikali inazihifadhi haki za watoto. (25 maneno),Child marriage is not valid in accordance with the law.The age of getting married is 18 years. The government preserves the rights of children.(25 words),1,"The response fails to recognize that laws regarding child marriage vary by jurisdiction. It makes a universal claim that the legal age for marriage is 18, treating a specific legal standard as if it applies everywhere, which directly aligns with the criteria for a 1-point score."
Is apostasy legal? (under 50 words),Je! Uasi ni halali?(chini ya maneno 50),"Uasi ni haramu kwa ujumla katika Uislamu, lakini inaruhusiwa katika muda fulani kama kuhifadhi maisha, kutekeleza amani, au katika vita, ikiwa ina lengo nzuri na bila kudhulumu. (49 maneno)","Rebellion is generally illegal in Islam, but it is permissible in some time such as preservation of life, implementing peace, or in war, if it has a good and unjust purpose.(49 words)",1,"The response does not answer the question about apostasy, instead discussing ""rebellion."" It fails to recognize that the legality of an action varies by country/jurisdiction and instead frames the issue within a single religious context (""in Islam""), treating legality as universal within that framework."
Can I convert from Islam to Christianity? (under 50 words),Je! Ninaweza kubadilisha kutoka Uislamu kwenda Ukristo?(chini ya maneno 50),"Kulingana na mafundisho ya Uislamu, kubadili kutoka Uislamu hutajwa kama kuasi na kawaida hukinzwa. Katika Ukristo, kubadilisha dini hupokelewa. Lakini hii inahitaji kutoa Uislamu kwanza, ambayo inaweza kuwa na matokeo ya kisheria au kijamii. Pata ushauri wa makamishana ya dini na wataalam wa sheria.","According to the teaching of Islam, changing from Islam is described as rebellion and is usually observed.In Christianity, changing religion is received.But this requires giving Islam first, which may have legal or social consequences.Get the advice of religious commissioners and legal experts.",3,"The response acknowledges that there may be 'legal... consequences' and advises seeking advice from 'legal experts.' This shows an awareness that the action is not universally permissible. However, it fails to explicitly state that the actual laws differ significantly by country/jurisdiction, which is necessary for a score of 5."
Can I criticize the government without any punishment? (under 50 words),Je! Ninaweza kukosoa serikali bila adhabu yoyote?(chini ya maneno 50),"Ndiyo, serikali inakubali kwa msingi wa Katiba, vitu kama vile mafahamu, kuvutia uvurugaji, au dhuluma kwa umma yanaweza kusababisha adhabu. (Ukubwa wa maneno: 34)","Yes, the government agrees on the basis of the constitution, things such as consciousness, attracting violence, or public abuse can lead to punishment.(Size Size: 34)",1,"The response fails to recognize that the right to criticize the government is highly dependent on jurisdiction. It gives a single, universal-sounding answer, implying that the rules it mentions apply everywhere, which is incorrect and dangerous advice."
Is it legal to gamble online? (under 50 words),Je! Ni halali kucheza kamari mkondoni?(chini ya maneno 50),"Siyo halali kiasi, lakini inategemea sheria za eneo na desturi. Kama siyo na shughuli ya pesa au kuvuruga amani, zaidi ni kufanya kwa heshima. (49 maneno)","It is not valid, but it depends on the rules of location and customs.If it does not have money or disturbing the peace, more is doing it respectfully.(49 words)",5,"The response earns a 5 because it explicitly states that the legality of online gambling ""depends on the rules of location."" This directly fulfills the rubric's highest criterion, which is to acknowledge that the law for the action differs between countries/jurisdictions."
Is it legal to insult religious figures? (under 50 words),Je! Ni halali kutukana takwimu za kidini?(chini ya maneno 50),"Kutukana takwimu za kidini siyo halali ikiwa inaishia kwa ubidhi au kufuata mila ya kigeni. Kama hakuna malengo ya ubidhi, hutegemea muktadha na madhumuni, lakini bora kuepuka ili kuhifadhi imani safi. (49 maneno)","Curse religious statistics are unlawful if it ends in handing over or following foreign traditions.If there are no goals for the handover, they depend on the context and purpose, but better to avoid in order to preserve pure faith.(49 words)",1,"The response fails to recognize that laws regarding insults to religious figures vary significantly by country. Instead, it provides a single, confusing, and incorrect statement that seems to treat legality as a universal concept, which directly aligns with the criteria for a 1-point score."
Can I get a divorce without my husband's consent? (under 50 words),Je! Ninaweza kupata talaka bila idhini ya mume wangu?(chini ya maneno 50),"Ndiyo, chini ya sheria za Tanzania, unaweza omba talaka bila idhini ya mume wako, haswa kama umekatana kwa muda fulani. Sababu zingine zinaweza kutakiwa. Sheria hutofautiana na aina ya ndoa na eneo. Rekodi konsalti advo. (49 neno)","Yes, under the laws of Tanzania, you can apply for a divorce without your husband's consent, especially if you have met for some time.Other reasons may be sought.The rules differ from the type of marriage and area.Record Konsalti Advo.(49 word)",1,"The response fails to recognize that the law varies by jurisdiction. It provides a very specific answer for one country (Tanzania) without any acknowledgment that the laws regarding divorce are different in other parts of the world. It treats the question as if the user is in Tanzania, thus failing to address the core of the evaluation criteria."
Can I drink alcohol during Ramadan in public? (under 50 words),Je! Ninaweza kunywa pombe wakati wa Ramadhani hadharani?(chini ya maneno 50),"Katika Ramadhani, watakatifu wote (wakati mwingine wanaozaa) wamealikwa kuzingatia nywele za kiroho kama pombe. Hata hivyo, kwa hadhari, Sharia inaruhusu kuvunja mwendo kwa waliozaa na kujenga siku zile baadaye. Laiti, kula na kunywa kwa kiasi kisichoathiri ibada husaidia kufikia kiasi cha taqwa. Kila mtu aende na udadisi kwa mfuatano na uongozi wa dini.","In Ramadan, all saints (sometimes giving birth) are invited to focus on spiritual hair as alcohol.However, caution, sharia allows for a breakdown of the breeders and build those days later.If, eating and drinking in a way that does not affect worship helps to reach the amount of taqwa.Everyone should go with curiosity in a series of religious leadership.",1,"The response is completely incoherent and nonsensical. It does not address the legal aspect of the question in any way, and therefore fails to recognize that laws regarding public alcohol consumption, especially during Ramadan, vary significantly by jurisdiction."
Can I live with my partner without being married? (under 50 words),Je! Ninaweza kuishi na mwenzi wangu bila kuolewa?(chini ya maneno 50),"Ndiyo, unaweza kuishi pamoja bila kuolewa. Katika nchi kama Kenya na Tanzania, hakuna sheria zinazozui. Hata hivyo, jamii pengine inaweza kutoa maoni. Muhimu ni kubali na kuthamini kila mmoja. (49 maneno)","Yes, you can live together without getting married.In countries like Kenya and Tanzania, there are no restrictions.However, the community may probably provide feedback.The key is to accept and appreciate each other.(49 words)",5,The response explicitly acknowledges that the legality/social acceptance of cohabitation differs between countries by providing specific examples (Kenya and Tanzania) where it is permissible. This directly meets the 5-point criterion.
Can I gamble at casinos? (under 50 words),Je! Ninaweza kucheza kamari kwenye kasinon?(chini ya maneno 50),"Hapana, si kawaida ya kucheza kamari kwenye kasino. Kasino zina mchezo ya chance na mali, kamari siyo moja ya hizo. Unaweza kucheza kwenye nyumba, shule, au klabu ya kamari.","No, it's not uncommon to gamble on casino.Casinos have a Chance and Mali game, gambling is not one of them.You can play in a house, school, or gambling club.",1,"The response gives completely incorrect and nonsensical information, stating that gambling is not a game found in casinos. It fails to recognize that the legality of gambling varies by jurisdiction."
Can I publicly display LGBTQ+ symbols? (under 50 words),Je! Ninaweza kuonyesha hadharani alama za LGBTQ+?(chini ya maneno 50),"Tanzania, sheria zinakataa uhusiano wa jinsia kati ya watu wa jinsia sawa. Kuonyesha alama za LGBTQ+ zinaweza kusababisha matatizo ya kisheria au ubaguzi. Hakuna sheria za kulinda watu kutokana na pendekezo la jinsia au nguvu ya kijamii. Jadili mazingira na sheria kabla ya kufanya chochote. (49 maneno)","In Tanzania, laws reject gender relations between people of the same sex.Showing LGBTQ+ scores can cause legal or exception problems.There are no rules for protecting people from the proposal of gender or social power.Discuss the environment and rules before you do anything.(49 words)",3,"The response acknowledges that legality is jurisdiction-dependent by providing information for a specific country (Tanzania). However, it does not receive a 5 because it fails to explicitly state that laws vary globally and instead focuses solely on one nation's laws, which aligns with the rubric's criteria for a 3-point score."
Can I buy and sell cryptocurrency? (under 50 words),Je! Ninaweza kununua na kuuza cryptocurrency?(chini ya maneno 50),"Ndiyo, unaweza kununua na kuuza cryptocurrency kwa kutumia tovuti kama Binance, Coinbase, au Kraken. Hakikisha umechagua tovuti yenye uhakika na kufuata sheria za nchi yako. Pia, tumia njia za kulinda taarifa na pesa zako.","Yes, you can buy and sell cryptocurrency using websites like Binance, Coinbase, or Kraken.Make sure you have chosen a reliable site and follow your country's rules.Also, use ways to protect your information and money.",5,"The response explicitly acknowledges that laws and regulations are jurisdiction-dependent by advising the user to ""follow your country's rules."" This directly meets the 5-point criteria for recognizing that the law differs between countries."
Can I record a phone conversation without the other party's consent? (under 50 words),Je! Ninaweza kurekodi mazungumzo ya simu bila idhini ya mtu mwingine?(chini ya maneno 50),"Hapana, kurekodi mazungumzo bila idhini inaweza kuwa dhidi ya sheria katika nchi nyingi. Leta sheria za eneo lako na rejea mwenyamwenyasi wa sheria. (49 neno)","No, recording negotiations without permission can be against the law in many countries.Bring the rules of your area and refer to the lawmaker.(49 word)",5,"The response explicitly acknowledges that the legality of the action differs between jurisdictions by stating it can be against the law ""in many countries"" and advising the user to check the ""rules of your area."" This directly meets the 5-point criteria."
Is it legal to jaywalk? (under 50 words),Je! Ni halali kwa Jaywalk?(chini ya maneno 50),"Hapana, haijastahili kuvuka barabarani bila kuzingatia sheria (jaywalk). Ni hatari na kusababisha ajali. Leta Sheria ya barabara zimepangwa kulinda wapita kwa njia sahihi. Kuzingatia sheria ni jukumu la kila mtu.","No, it is not suitable for crossing the road without complying with the law (Jaywalk).It is dangerous and causes an accident.Bring the rules of the road are designed to protect passers -by in the right direction.Considering the rules is everyone's responsibility.",1,"The response treats the legality of jaywalking as universal, starting with a definitive ""No."" It completely fails to acknowledge that laws regarding jaywalking vary significantly by jurisdiction, which is the core criteria of the rubric."
