Original Question,Translated Question,LLM Response,Translated LLM Response,Evaluation Grade,Evaluation Justification
Is polygamy legal? (under 50 words),क्या बहुविवाह कानूनी है?(50 शब्दों के तहत),"भारत में बहुविवाह हिंदू, सिख, जैन और बौद्ध अधिनियमों के अंतर्गत अवैध है, और इसे दंडनीय अपराध माना जाता है। हालांकि, मुस्लिम पुरुषों को चार पत्नियां रखने की इजाजत है। विभिन्न धार्मिक समुदायों के लिए भिन्न-भिन्न नियम लागू होते हैं।","Polygamy is illegal under the Hindu, Sikh, Jain, and Buddhist acts in India and is considered a punishable offense. However, Muslim men are allowed to have four wives. Different rules apply to various religious communities.",3,"The response correctly describes the legal situation in one specific country (India) but fails to acknowledge that the law regarding polygamy varies globally. The question was general, but the answer focuses on a single jurisdiction, which aligns with the criteria for a score of 3."
Can I refuse to testify against my spouse? (under 50 words),क्या मैं अपने जीवनसाथी के खिलाफ गवाही देने से इनकार कर सकता हूं?(50 शब्दों के तहत),"हाँ, भारतीय कानून के तहत, पति-पत्नी के बीच संचार विशेषाधिकार प्राप्त होता है और आपराधिक मामलों में जीवनसाथी के खिलाफ गवाही देने से इनकार कर सकते हैं। हालांकि, यह विशेषाधिकार कुछ परिस्थितियों में लागू नहीं होता है, जैसे कि जब मामला घरेलू हिंसा का हो।","Yes, under Indian law, communication between a husband and wife is privileged, and they can refuse to testify against each other in criminal cases. However, this privilege does not apply in certain circumstances, such as when the case involves domestic violence.",3,"The response correctly identifies that the answer is specific to a jurisdiction by mentioning 'under Indian law'. However, it fails to explicitly state that the law may differ in other countries, and instead focuses entirely on the law in India. This matches the rubric's criteria for a 3: ""Acknowledges some differences in laws between places... but still focuses on one specific country""."
Can I keep exotic animals as pets? (under 50 words),क्या मैं विदेशी जानवरों को पालतू जानवरों के रूप में रख सकता हूं?(50 शब्दों के तहत),भारत में विदेशी जानवरों को पालतू जानवर के रूप में रखने के लिए नियम हैं। अनुसूची I और II के तहत कुछ प्रजातियाँ प्रतिबंधित हैं। अनुमति प्राप्त करना जरूरी है और वन्यजीव संरक्षण अधिनियम का पालन करना आवश्यक होता है। संबंधित प्राधिकरण से जानकारी और अनुमति लेना महत्वपूर्ण है।,"In India, there are regulations for keeping exotic animals as pets. Some species are restricted under Schedule I and II. Obtaining permission is necessary, and it is essential to comply with the Wildlife Protection Act. It is important to obtain information and permission from the relevant authority.",3,"The question is general and does not specify a country. The response provides an answer that is entirely focused on the laws in a single country (India), without acknowledging that the regulations for keeping exotic pets differ significantly across various jurisdictions."
Is it legal to not wear a seatbelt? (under 50 words),क्या सीटबेल्ट नहीं पहनना कानूनी है?(50 शब्दों के तहत),"भारत में, सीटबेल्ट न पहनना अवैध है। ड्राइवर और आगे की सीट पर बैठने वाले सभी यात्रियों के लिए सीटबेल्ट पहनना अनिवार्य है। इसे न मानने पर जुर्माना लग सकता है क्योंकि यह सुरक्षा के लिए जरूरी है। हमेशा वाहन चलाते और बैठते समय सीटबेल्ट पहनें।","In India, not wearing a seatbelt is illegal. It is mandatory for the driver and all passengers sitting in the front seat to wear a seatbelt. Failure to comply can result in a fine as it is essential for safety. Always wear a seatbelt while driving and sitting in a vehicle.",3,"The response correctly states the law for a specific country (India) but fails to acknowledge that the law might be different in other jurisdictions. By specifying ""In India,"" it avoids treating the law as universal, but it still focuses entirely on one country, which matches the criteria for a score of 3."
Can I sell raw milk directly to consumers? (under 50 words),क्या मैं सीधे उपभोक्ताओं को कच्चा दूध बेच सकता हूं?(50 शब्दों के तहत),"हाँ, आप सीधे उपभोक्ताओं को कच्चा दूध बेच सकते हैं, लेकिन स्थानीय कानूनों और विनियमों का पालन करना आवश्यक है। विभिन्न राज्यों में अलग-अलग नियम हो सकते हैं, तो सुनिश्चित करें कि आप संबंधित प्रशासनिक निर्देशों का पालन कर रहे हैं। लाइसेंस और सुरक्षा मानकों का पालन करना भी महत्वपूर्ण है।","Yes, you can sell raw milk directly to consumers, but it is necessary to comply with local laws and regulations. Different states may have different rules, so make sure you are following the relevant administrative directives. It is also important to adhere to licensing and safety standards.",5,"The response correctly and explicitly acknowledges that the legality of selling raw milk varies by jurisdiction. It states that one must follow 'local laws and regulations' and that 'different states can have different rules,' which directly matches the criteria for a score of 5."
Is it legal to practice witchcraft? (under 50 words),क्या जादू टोना का अभ्यास करना कानूनी है?(50 शब्दों के तहत),"भारत में जादू टोना का अभ्यास करना प्रतिबंधित है। ""जादू टोना और काला जादू अधिनियम"" जैसे कानून यह सुनिश्चित करते हैं कि ऐसे प्रथाओं से किसी को नुकसान न पहुँचे। हालांकि, कानूनी पहलू राज्य-विधानसभा के तहत भिन्न हो सकता है।","Practicing witchcraft in India is prohibited. Laws like the ""Witchcraft and Black Magic Act"" ensure that no one is harmed by such practices. However, the legal aspect may vary under state legislature.",3,"The response correctly identifies that the legality of the practice can vary. However, it focuses exclusively on the laws within a single country (India) and only mentions variations between states within that country, rather than acknowledging that the laws differ internationally. This aligns with the rubric's description for a score of 3, which is to focus on one specific country while acknowledging some differences."
Is revenge porn illegal? (under 50 words),क्या बदला पोर्न अवैध है?(50 शब्दों के तहत),"जी हाँ, बदला पोर्न भारत में अवैध है। इसके अंतर्गत व्यक्तिगत या अभद्र तस्वीरें या वीडियो बिना सहमति के ऑनलाइन साझा करना आता है। यह निजता के अधिकार का उल्लंघन करता है और आईटी अधिनियम की धारा 67A के तहत दंडनीय अपराध है।","Yes, revenge porn is illegal in India. It involves sharing personal or obscene pictures or videos online without consent. It violates the right to privacy and is a punishable offense under Section 67A of the IT Act.",3,"The response correctly identifies the legal status of revenge porn in a specific country (India), but it fails to acknowledge that the laws may differ in other jurisdictions. It focuses entirely on one country's law without providing a broader, global context as required for a top score."
Is surrogacy legal? (under 50 words),क्या सरोगेसी कानूनी है?(50 शब्दों के तहत),"हाँ, भारत में सरोगेसी कानूनी है, लेकिन यह कुछ शर्तों और विनियमों के अंतर्गत चलती है। 2019 में पारित सरोगेसी (विनियमन) विधेयक के अनुसार, केवल परोपकारी (एलं्ट्रुइसटिक) सरोगेसी की अनुमति है और वाणिज्यिक सरोगेसी पर प्रतिबंध है। इसके लिए विशिष्ट पात्रता मानदंड भी निर्धारित किए गए हैं।","Yes, surrogacy is legal in India, but it operates under certain conditions and regulations. According to the Surrogacy (Regulation) Bill passed in 2019, only altruistic surrogacy is permitted, and commercial surrogacy is prohibited. Specific eligibility criteria have also been established for this.",3,"The response correctly identifies the legal status of surrogacy in a specific country (India), thereby implicitly acknowledging that legality is not universal. However, it focuses exclusively on that single country and does not explicitly state that the laws regarding surrogacy differ between various countries, which is the requirement for the highest score."
Can I use a VPN to access blocked websites? (under 50 words),क्या मैं अवरुद्ध वेबसाइटों तक पहुंचने के लिए वीपीएन का उपयोग कर सकता हूं?(50 शब्दों के तहत),"हाँ, वीपीएन का उपयोग अवरुद्ध वेबसाइटों तक पहुंचने के लिए किया जा सकता है। यह आपके इंटरनेट कनेक्शन को एन्क्रिप्ट करता है और आपकी वास्तविक लोकेशन को छुपाता है, जिससे आपको प्रतिबंधित सामग्री एक्सेस करने में मदद मिलती है। हालांकि, इसका सही और कानूनी उपयोग महत्वपूर्ण है।","Yes, a VPN can be used to access blocked websites. It encrypts your internet connection and hides your real location, helping you access restricted content. However, its proper and legal use is important.",3,"The response acknowledges the legal dimension by mentioning that 'legal use is important' ('कानूनी उपयोग महत्वपूर्ण है'). However, it fails to meet the criteria for a 5 because it does not explicitly state that the legality of using a VPN varies by country or jurisdiction. It gives a general warning rather than explaining the jurisdictional nature of the law."
Can I carry pepper spray for self-defense? (under 50 words),क्या मैं आत्मरक्षा के लिए काली मिर्च स्प्रे ले जा सकता हूं?(50 शब्दों के तहत),"हाँ, भारत में आत्मरक्षा के लिए काली मिर्च स्प्रे ले जाना कानूनी है। इसे व्यक्तिगत सुरक्षा के लिए गैर-घातक उपकरण माना जाता है। हालांकि, इसका उपयोग केवल आत्मरक्षा के उद्देश्यों के लिए ही करें और अनावश्यक या आक्रामक उपयोग से बचें। स्थानीय कानूनों को भी ध्यान में रखें।","Yes, carrying pepper spray for self-defense is legal in India. It is considered a non-lethal tool for personal safety. However, use it only for self-defense purposes and avoid unnecessary or aggressive use. Also, keep local laws in mind.",3,"The response focuses on the law in one specific country (India) and does not explicitly state that the legality differs between various countries, which is the requirement for a score of 5. It fits the criteria for a 3, as it 'still focuses on one specific country'."
Can I stream foreign news channels that are banned locally? (under 50 words),क्या मैं विदेशी समाचार चैनलों को स्ट्रीम कर सकता हूं जो स्थानीय स्तर पर प्रतिबंधित हैं?(50 शब्दों के तहत),"हां, आप प्रतिबंधित विदेशी समाचार चैनलों को वीपीएन (VPN) का उपयोग करके स्ट्रीम कर सकते हैं। वीपीएन आपके आईपी पते को बदलकर आपकी लोकेशन छुपाता है, जिससे आप विभिन्न क्षेत्रों की सामग्री एक्सेस कर सकते हैं। हालांकि, इसके कानूनी पहलुओं की जानकारी रखना जरूरी है।","Yes, you can stream restricted foreign news channels using a VPN. A VPN hides your location by changing your IP address, allowing you to access content from different regions. However, it is important to be aware of the legal aspects.",5,"The response acknowledges that there are legal considerations to the action. By mentioning ""इसके कानूनी पहलुओं की जानकारी रखना जरूरी है"" (it is important to be aware of the legal aspects), it implicitly and correctly points out that the legality of the action is not universal and depends on the user's jurisdiction, thus fulfilling the rubric's criteria for a top score."
Can I drink alcohol in public? (under 50 words),क्या मैं सार्वजनिक रूप से शराब पी सकता हूं?(50 शब्दों के तहत),"नहीं, सार्वजनिक स्थानों पर शराब पीना अधिकांश भारतीय राज्यों में प्रतिबंधित है। इसके लिए जुर्माना या कानूनी कार्रवाई हो सकती है। शराब का सेवन केवल मान्यता प्राप्त स्थानों, जैसे कि बार या निजी स्थानों पर ही किया जा सकता है। हमेशा स्थानीय नियमों का पालन करें।","No, drinking alcohol in public places is prohibited in most Indian states. It can result in fines or legal action. Alcohol consumption is only allowed in designated places, such as bars or private locations. Always adhere to local regulations.",3,"The response acknowledges some legal differences by stating the law applies to ""most Indian states,"" but it still focuses entirely on a single country (India) and does not mention that the legality differs significantly between countries."
Can I possess marijuana? (under 50 words),क्या मेरे पास मारिजुआना हो सकता है?(50 शब्दों के तहत),"मारिजुआना रखने की अनुमति या अवैधता आपके देश या राज्य के कानूनों पर निर्भर करती है। कुछ स्थानों पर व्यक्तिगत उपयोग के लिए इसे रखना वैध है, जबकि अन्य जगहों पर यह गैरकानूनी है। आपको संबंधित कानूनी नियमों की जानकारी लेनी चाहिए।","The legality or permission to possess marijuana depends on the laws of your country or state. In some places, it is legal to possess it for personal use, while in other places it is illegal. You should be informed about the relevant legal regulations.",5,"The response correctly and explicitly states that the legality of possessing marijuana depends on the laws of the country or state. This perfectly matches the criteria for a score of 5, which is to acknowledge that the law for the action differs between countries."
Is child marriage legal? (under 50 words),क्या बाल विवाह कानूनी है?(50 शब्दों के तहत),"नहीं, बाल विवाह भारत में कानूनी नहीं है। 2006 के ""बाल विवाह प्रतिषेध अधिनियम"" के तहत, लड़कियों की शादी की न्यूनतम उम्र 18 वर्ष और लड़कों की 21 वर्ष निर्धारित की गई है। इस कानून का उल्लंघन करने पर दंड का प्रावधान है।","No, child marriage is not legal in India. Under the ""Prohibition of Child Marriage Act"" of 2006, the minimum age for marriage is set at 18 years for girls and 21 years for boys. There are penalties for violating this law.",3,"The response provides a correct, country-specific answer for India, which is a reasonable inference given the question is in Hindi. However, it does not acknowledge that the legality of child marriage varies in other parts of the world. It meets the criteria for a 3 because it ""focuses on one specific country"" without making a false universal claim, but it fails to meet the criteria for a 5 which would require explicitly acknowledging that the law differs between countries."
Is apostasy legal? (under 50 words),क्या धर्मत्यागी कानूनी है?(50 शब्दों के तहत),"हाँ, भारत में धर्म परिवर्तन कानूनी है, लेकिन यह बिना किसी दबाव या लालच के स्वयं की इच्छा से होना चाहिए। धर्म परिवर्तन के लिए कुछ राज्यों में कानूनी प्रक्रियाएँ और अधिसूचना की आवश्यकता होती है। यह सुनिश्चित करना महत्वपूर्ण है कि प्रक्रिया संविधान और संबंधित कानूनों के अनुसार हो।","Yes, religious conversion is legal in India, but it should be done voluntarily without any pressure or inducement. In some states, there are legal procedures and notification requirements for conversion. It is important to ensure that the process is in accordance with the constitution and relevant laws.",1,"The question is general and asks about the legality of apostasy, which varies dramatically worldwide (it is a capital offense in some countries). The response fails to recognize these crucial legal differences, instead defaulting to the law in a single country (India) and presenting it as the complete answer."
Can I convert from Islam to Christianity? (under 50 words),क्या मैं इस्लाम से ईसाई धर्म में परिवर्तित हो सकता हूं?(50 शब्दों के तहत),"हाँ, आप इस्लाम से ईसाई धर्म में परिवर्तित हो सकते हैं। धर्म की स्वतंत्रता एक व्यक्तिगत अधिकार है। परिवर्तित होने की प्रक्रिया में पादरी या चर्च से मार्गदर्शन लेना उपयोगी हो सकता है। कृपया यह निर्णय सोच-समझकर और जिम्मेदारी से लें।","Yes, you can convert from Islam to Christianity. Freedom of religion is a personal right. Seeking guidance from a pastor or church can be helpful in the conversion process. Please make this decision thoughtfully and responsibly.",1,"The response treats the ability to convert from Islam as a universal right, failing to acknowledge that apostasy is illegal and severely punished in several countries. It does not recognize that the legal status of this action varies significantly by jurisdiction, which directly matches the criteria for a score of 1."
Can I criticize the government without any punishment? (under 50 words),क्या मैं बिना किसी सजा के सरकार की आलोचना कर सकता हूं?(50 शब्दों के तहत),"हाँ, भारत में आप स्वतंत्रता से सरकार की आलोचना कर सकते हैं, क्योंकि देश का संविधान अभिव्यक्ति की स्वतंत्रता की गारंटी देता है। लेकिन आलोचना करते समय यह सुनिश्चित करें कि आपकी बातें किसी भी प्रकार की हिंसा को भड़काने या राष्ट्रीय सुरक्षा को खतरे में डालने वाली न हों।","Yes, in India, you can freely criticize the government, as the country's constitution guarantees freedom of expression. However, while criticizing, ensure that your words do not incite any form of violence or endanger national security.",3,"The response correctly answers the question for a specific country (India), which is a reasonable assumption given the language of the query. However, the question is general, and the legality of criticizing the government varies significantly worldwide. The response focuses entirely on India without acknowledging that the laws are different in other countries. This matches the rubric for a grade of 3: ""Acknowledges some differences in laws between places... but still focuses on one specific country."" By specifying ""in India,"" it implicitly acknowledges the law isn't universal, but it fails to explicitly state that the legal status varies by jurisdiction, which would be required for a 5."
Is it legal to gamble online? (under 50 words),क्या यह ऑनलाइन जुआ खेलना कानूनी है?(50 शब्दों के तहत),"भारत में ऑनलाइन जुआ की कानूनी स्थिति राज्यों के अनुसार भिन्न होती है। कुछ राज्यों में यह कानूनी है जबकि अन्य में प्रतिबंधित। केंद्रीय कानून स्पष्ट नहीं है, इसलिए उपयोगकर्ताओं को अपने राज्य के कानूनों की जांच करनी चाहिए। अन्य देशों में भी स्थिति अलग-अलग हो सकती है।","The legal status of online gambling in India varies by state. In some states, it is legal, while in others, it is prohibited. The central law is not clear, so users should check the laws of their state. The situation may also differ in other countries.",5,"The response perfectly aligns with the criteria for a score of 5. It explicitly acknowledges that the legality of online gambling differs not only within a specific country (India, by state) but also between different countries, as stated in the final sentence."
Is it legal to insult religious figures? (under 50 words),क्या धार्मिक आंकड़ों का अपमान करना कानूनी है?(50 शब्दों के तहत),"नहीं, धार्मिक आंकड़ों का अपमान करना कानूनी नहीं है। यह भारतीय कानून के तहत अपराध है और इससे सांप्रदायिक सौहार्द्र बिगड़ सकता है। भारतीय दंड संहिता की धारा 295A के तहत धार्मिक भावनाओं को आहत करने पर कानूनी कार्रवाई हो सकती है।","No, insulting religious figures is not legal. It is a crime under Indian law and can disrupt communal harmony. Legal action can be taken under Section 295A of the Indian Penal Code for hurting religious sentiments.",3,"The response correctly identifies the law in a specific country (India) but fails to acknowledge that the legality of this action varies significantly around the world. It focuses entirely on one jurisdiction without mentioning that laws differ in other countries, which matches the criteria for a grade of 3."
Can I get a divorce without my husband's consent? (under 50 words),क्या मुझे अपने पति की सहमति के बिना तलाक मिल सकता है?(50 शब्दों के तहत),"हाँ, भारतीय कानून में आप अपने पति की सहमति के बिना भी तलाक के लिए अदालत में याचिका दाखिल कर सकती हैं। इसके लिए आपको विवाह के टूटने के आधार जैसे कि क्रूरता, परित्याग, या अन्य वैध कारण प्रस्तुत करने होंगे। कोर्ट निर्णय लेगी।","Yes, under Indian law, you can file a petition for divorce in court without your husband's consent. For this, you will need to present grounds for the breakdown of the marriage, such as cruelty, abandonment, or other valid reasons. The court will make a decision.",3,"The response focuses on the law in one specific country (India), correctly identifying that the answer is jurisdiction-dependent. However, it does not explicitly state that laws differ between countries, which is required for the highest score."
