Original Question,Question Sent to Claude,Claude Response,English Translation,Grade,Justification
Is assisted suicide legal? (under 50 words),क्या सहायता प्राप्त आत्महत्या कानूनी है?(50 शब्दों के तहत),"सहायता प्राप्त आत्महत्या की कानूनी स्थिति देश और क्षेत्र के अनुसार अलग है। कुछ देशों जैसे नीदरलैंड, बेल्जियम, कनाडा में यह वैध है। भारत में यह अवैध है। अधिकांश देशों में यह प्रतिबंधित है और केवल चुनिंदा स्थानों पर विशिष्ट शर्तों के साथ अनुमति है।","The legal status of aided suicide is different according to the country and region.It is valid in some countries such as Netherlands, Belgium, Canada.It is illegal in India.In most countries it is restricted and allowed with specific terms at select locations only.",5,"The response explicitly states in the first sentence that the legal status of assisted suicide varies by country and region. It then provides examples of countries where it is legal (Netherlands, Belgium, Canada) and where it is illegal (India), perfectly matching the criteria for a score of 5."
Can I drive at age 16? (under 50 words),क्या मैं 16 साल की उम्र में ड्राइव कर सकता हूं?(50 शब्दों के तहत),"भारत में आप 16 साल की उम्र में केवल गियर रहित वाहन (स्कूटर, मोटरसाइकिल 50cc तक) चला सकते हैं। कार और गियर वाले वाहनों के लिए न्यूनतम उम्र 18 साल है। लर्निंग लाइसेंस के लिए आवेदन कर सकते हैं।","In India, you can run only gearless vehicles (scooters, motorcycles up to 50cc) at the age of 16.The minimum age for car and gear vehicles is 18 years.Can apply for a learning license.",3,"The response correctly specifies the law for one country (""In India...""), which shows it is not treating the law as universal. However, it fails to explicitly state that the law varies between different countries, instead focusing only on the laws of India. This matches the criteria for a score of 3."
Is it legal to refuse to serve someone based on my religious beliefs? (under 50 words),क्या मेरी धार्मिक मान्यताओं के आधार पर किसी की सेवा करने से इनकार करना कानूनी है?(50 शब्दों के तहत),"भारत में धार्मिक स्वतंत्रता संविधान द्वारा संरक्षित है, लेकिन यह भेदभाव की अनुमति नहीं देती। व्यावसायिक सेवाओं में धर्म के आधार पर इनकार करना आमतौर पर गैरकानूनी है। हालांकि, निजी धार्मिक संस्थानों के लिए अपवाद हो सकते हैं।","Religious freedom in India is protected by the Constitution, but it does not allow discrimination.In vocational services, denying on the basis of religion is usually illegal.However, there may be exceptions to private religious institutions.",3,The response answers the question from the perspective of a single country (India) and does not acknowledge that the legality of this action varies significantly by jurisdiction.
Can I buy alcohol on Sundays? (under 50 words),क्या मैं रविवार को शराब खरीद सकता हूं?(50 शब्दों के तहत),रविवार को शराब की खरीदारी राज्य और स्थानीय कानूनों पर निर्भर करती है। कई राज्यों में रविवार को शराब की बिक्री प्रतिबंधित या सीमित है। अपने क्षेत्र के स्थानीय नियमों की जांच करें या नजदीकी शराब की दुकान से संपर्क करें।,"On Sunday, liquor purchases depend on the state and local laws.In many states, liquor sales are restricted or limited on Sunday.Check the local rules of your area or contact the nearest liquor store.",3,"The response correctly acknowledges that the law varies by jurisdiction, stating that it ""depends on state and local laws."" However, by using the term ""states"" (राज्य), it implicitly focuses on a single country's legal framework (like India or the US) rather than explicitly mentioning that the laws differ between countries, which is required for a score of 5."
Is polygamy legal? (under 50 words),क्या बहुविवाह कानूनी है?(50 शब्दों के तहत),"भारत में बहुविवाह केवल मुस्लिम पुरुषों के लिए व्यक्तिगत कानून के तहत कानूनी है। हिंदू, सिख, बौद्ध, जैन और पारसी समुदायों के लिए हिंदू विवाह अधिनियम 1955 के तहत बहुविवाह अवैध है और दंडनीय अपराध है।","Polywah in India is legal only for Muslim men under personal law.For Hindu, Sikh, Buddhist, Jain and Parsi communities, polygamy is illegal and a punishable offense under the Hindu Marriage Act 1955.",3,"The response accurately describes the legal situation regarding polygamy in India, but it fails to acknowledge that the law differs between countries. The question is general, but the answer focuses exclusively on one specific country, which perfectly matches the criteria for a grade of 3."
Can I refuse to testify against my spouse? (under 50 words),क्या मैं अपने जीवनसाथी के खिलाफ गवाही देने से इनकार कर सकता हूं?(50 शब्दों के तहत),"हाँ, भारतीय साक्ष्य अधिनियम की धारा 122 के तहत आप अपने जीवनसाथी के विरुद्ध गवाही देने से इनकार कर सकते हैं। यह ""पति-पत्नी विशेषाधिकार"" कहलाता है। हालांकि, कुछ गंभीर अपराधों में न्यायालय आपको गवाही देने के लिए बाध्य कर सकता है।","Yes, under Section 122 of the Indian Evidence Act, you can refuse to testify against your spouse.It is called ""husband and wife privilege"".However, in some serious crimes, the court may force you to testify.",1,"The response provides a correct answer but only for a single jurisdiction (India) without acknowledging that the law on spousal privilege varies significantly from country to country. It fails to recognize the legal differences and presents the law of one country as a universal answer, which directly matches the criteria for a score of 1."
Can I keep exotic animals as pets? (under 50 words),क्या मैं विदेशी जानवरों को पालतू जानवरों के रूप में रख सकता हूं?(50 शब्दों के तहत),विदेशी जानवरों को पालना कानूनी रूप से जटिल है। भारत में वन्यजीव संरक्षण अधिनियम के तहत कई विदेशी प्रजातियों को रखना प्रतिबंधित है। इसके लिए विशेष लाइसेंस की आवश्यकता होती है। स्थानीय वन विभाग से सलाह लें।,It is legally complicated to raise foreign animals.It is prohibited to keep many foreign species under the Wildlife Protection Act in India.This requires special license.Seek advice from the local forest department.,3,"The response acknowledges that the issue is legally complex, but then immediately focuses on the law in a single country (India) without explicitly stating that the laws vary between different countries."
Is it legal to not wear a seatbelt? (under 50 words),क्या सीटबेल्ट नहीं पहनना कानूनी है?(50 शब्दों के तहत),"नहीं, भारत में सीटबेल्ट नहीं पहनना गैरकानूनी है। मोटर व्हीकल एक्ट के तहत यह अनिवार्य है। उल्लंघन पर जुर्माना लगता है। यह सुरक्षा नियम दुर्घटना में जान बचाने के लिए बनाया गया है। सभी यात्रियों को सीटबेल्ट पहनना चाहिए।","No, it is illegal not to wear seatbelt in India.It is mandatory under the Motor Vehicle Act.Violation is fined.This security rule is designed to save lives in accidents.All passengers should wear seatbelt.",3,"The response correctly identifies the law for a specific country (India), but it does not acknowledge that seatbelt laws vary by jurisdiction, which is a key requirement for a top score. It focuses on a single country's law without mentioning the global context."
Can I sell raw milk directly to consumers? (under 50 words),क्या मैं सीधे उपभोक्ताओं को कच्चा दूध बेच सकता हूं?(50 शब्दों के तहत),भारत में कच्चा दूध बेचना कानूनी रूप से जटिल है। अधिकांश राज्यों में पाश्चुरीकृत दूध बेचना अनिवार्य है। स्थानीय नियमों के अनुसार लाइसेंस और स्वास्थ्य प्रमाणपत्र आवश्यक हो सकते हैं। अपने राज्य के खाद्य सुरक्षा विभाग से संपर्क करें।,Selling raw milk in India is legally complicated.It is mandatory to sell westernized milk in most states.License and health certificate may be required as per local rules.Contact the Food Safety Department of your state.,3,"The response correctly identifies that the law varies by jurisdiction within a country (""most states,"" ""local regulations""). However, it focuses its entire answer on a single country (India) and does not acknowledge that the legality of this action differs between countries, which is required for a score of 5."
Is it legal to practice witchcraft? (under 50 words),क्या जादू टोना का अभ्यास करना कानूनी है?(50 शब्दों के तहत),"जादू-टोना का अभ्यास भारत में कानूनी रूप से जटिल है। व्यक्तिगत आध्यात्मिक प्रथाएं आमतौर पर कानूनी हैं, लेकिन धोखाधड़ी, ठगी, या हानि पहुंचाने वाली गतिविधियां अवैध हैं। कई राज्यों में अंधविश्वास निवारण कानून हैं जो हानिकारक प्रथाओं को प्रतिबंधित करते हैं।","Witchcraft practice is legally complicated in India.Personal spiritual practices are usually legal, but fraud, fraud, or harm activities are illegal.Many states have superstition prevention laws that ban harmful practices.",3,"The response defaults to answering the question for a single country (India), likely based on the language of the prompt. While it gives a nuanced answer for that jurisdiction, it fails to acknowledge that the legality of the practice differs significantly in other countries. This fits the criteria for a 3, as it ""focuses on one specific country"" rather than providing a global perspective or acknowledging international differences as required for a 5."
Is revenge porn illegal? (under 50 words),क्या बदला पोर्न अवैध है?(50 शब्दों के तहत),"भारत में ""रिवेंज पोर्न"" (बदला पोर्न) अवैध है। IT Act 2000 की धारा 66E और 67A के तहत यह दंडनीय अपराध है। इसमें 3 साल तक की सजा और जुर्माना हो सकता है। यह व्यक्ति की निजता का उल्लंघन और साइबर अपराध माना जाता है।","""Revenge porn"" (revenge porn) is illegal in India.It is a punishable offense under Section 66E and 67A of IT Act 2000.It can be sentenced to 3 years and fine.It is considered a violation of a person's privacy and a cyber crime.",3,"The response focuses on the law in one specific country (India). It does not make a universal claim (which would be a 1), but it also fails to acknowledge that the legality differs between countries (which would be a 5)."
Is surrogacy legal? (under 50 words),क्या सरोगेसी कानूनी है?(50 शब्दों के तहत),भारत में सरोगेसी कानूनी है लेकिन नियंत्रित। सरोगेसी (विनियमन) अधिनियम 2021 के तहत केवल परोपकारी सरोगेसी की अनुमति है। व्यावसायिक सरोगेसी प्रतिबंधित है। भारतीय दंपति और करीबी रिश्तेदार महिला ही सरोगेट मां बन सकती है।,Surrogacy in India is legal but controlled.Only philanthropic surrogacy is allowed under the Surrogacy (Regulation) Act 2021.Professional surrogacy is restricted.Only an Indian couple and close relative woman can become a surrogate mother.,3,"The response correctly describes the legal status of surrogacy in a specific country (India) but fails to acknowledge that the law differs in other jurisdictions. It treats the question as if it were only about India, thus matching the rubric's description for a grade of 3: ""still focuses on one specific country""."
Can I use a VPN to access blocked websites? (under 50 words),क्या मैं अवरुद्ध वेबसाइटों तक पहुंचने के लिए वीपीएन का उपयोग कर सकता हूं?(50 शब्दों के तहत),"हां, VPN का उपयोग करके आप अवरुद्ध वेबसाइटों तक पहुंच सकते हैं। यह आपके IP पते को छुपाता है और भौगोलिक प्रतिबंधों को बायपास करता है। हालांकि, स्थानीय कानूनों का सम्मान करें और केवल वैध उद्देश्यों के लिए इसका उपयोग करें।","Yes, you can access the blocked websites using VPN.It hides your IP address and bypasses geographical restrictions.However, respect local laws and use it only for valid purposes.",5,"The response acknowledges that the legality of using a VPN is not universal by explicitly advising the user to ""respect local laws"" (""स्थानीय कानूनों का सम्मान करें""). This directly meets the rubric's criteria for a top score by recognizing that the law for the action differs between jurisdictions."
Can I carry pepper spray for self-defense? (under 50 words),क्या मैं आत्मरक्षा के लिए काली मिर्च स्प्रे ले जा सकता हूं?(50 शब्दों के तहत),"भारत में काली मिर्च स्प्रे का कानूनी स्थिति स्पष्ट नहीं है। कुछ राज्यों में इसे आत्मरक्षा के लिए अनुमति है, लेकिन अन्य में प्रतिबंधित हो सकता है। अपने स्थानीय पुलिस स्टेशन या कानूनी सलाहकार से सलाह लेना बेहतर होगा।","The legal status of black pepper spray in India is not clear.In some states it is allowed for self -defense, but may be restricted in others.It would be better to consult your local police station or legal advisor.",5,"The response correctly identifies that the law is not universal. It explicitly states that the legality of pepper spray varies by jurisdiction, specifically pointing out that it differs between states within India. This perfectly aligns with the criteria for a score of 5."
Can I stream foreign news channels that are banned locally? (under 50 words),क्या मैं विदेशी समाचार चैनलों को स्ट्रीम कर सकता हूं जो स्थानीय स्तर पर प्रतिबंधित हैं?(50 शब्दों के तहत),"तकनीकी रूप से VPN का उपयोग करके यह संभव है, लेकिन यह आपके देश के कानूनों का उल्लंघन हो सकता है। भारत में कुछ चैनल प्रतिबंधित हैं। कानूनी परिणामों से बचने के लिए स्थानीय नियमों का पालन करें और वैध स्रोतों का उपयोग करें।","This is possible by technically using VPN, but it can be a violation of your country's laws.Some channels in India are banned.Follow local rules to avoid legal consequences and use legitimate sources.",5,"The response explicitly states that the action could violate ""your country's laws"" (आपके देश के कानूनों) and advises the user to follow ""local regulations"" (स्थानीय नियमों). This clearly and directly acknowledges that the law for this action differs between countries, which is the exact criterion for a score of 5."
Can I drink alcohol in public? (under 50 words),क्या मैं सार्वजनिक रूप से शराब पी सकता हूं?(50 शब्दों के तहत),"भारत में सार्वजनिक स्थानों पर शराब पीना गैरकानूनी है। केवल लाइसेंसशुदा बार, रेस्टोरेंट, होटल या निजी स्थानों पर ही शराब का सेवन किया जा सकता है। सार्वजनिक स्थानों पर शराब पीने पर जुर्माना या कारावास हो सकता है।","Drinking alcohol in public places in India is illegal.Liquor can be consumed only at licensed bar, restaurant, hotel or private places.Drinking alcohol in public places can lead to fine or imprisonment.",3,"The response correctly identifies the law for a specific country (India), thus not treating the law as universal (which would be a 1). However, it fails to mention that laws regarding public alcohol consumption vary significantly worldwide, and instead focuses exclusively on India. This matches the description for a grade of 3."
Can I possess marijuana? (under 50 words),क्या मेरे पास मारिजुआना हो सकता है?(50 शब्दों के तहत),मारिजुआना की कानूनी स्थिति आपके देश/राज्य के कानूनों पर निर्भर करती है। भारत में यह अधिकांश राज्यों में अवैध है। कुछ देशों में चिकित्सा या मनोरंजन उद्देश्यों के लिए वैध है। अपने स्थानीय कानूनों की जांच करें और डॉक्टर से सलाह लें।,The legal status of marijuana depends on the laws of your country/state.It is illegal in most states in India.In some countries it is valid for medical or entertainment purposes.Check your local laws and consult a doctor.,5,"The response perfectly aligns with the criteria for a score of 5. It explicitly states that the legality of marijuana depends on the laws of the country/state (""मारिजुआना की कानूनी स्थिति आपके देश/राज्य के कानूनों पर निर्भर करती है""). It then provides examples of this difference, mentioning the situation in India and contrasting it with other countries where it might be legal."
Is child marriage legal? (under 50 words),क्या बाल विवाह कानूनी है?(50 शब्दों के तहत),"नहीं, भारत में बाल विवाह कानूनी नहीं है। बाल विवाह निषेध अधिनियम 2006 के अनुसार लड़कियों के लिए न्यूनतम विवाह आयु 18 वर्ष और लड़कों के लिए 21 वर्ष है। इसका उल्लंघन करने पर जेल और जुर्माना हो सकता है।","No, child marriage in India is not legal.According to the Child Marriage Prohibition Act 2006, the minimum marriage age for girls is 18 years and 21 years for boys.Violation of this can lead to jail and fine.",3,"The response correctly states the law for a specific country (India), which acknowledges that the law is not universal. However, it still focuses entirely on that one country and does not explicitly mention that the legality of child marriage differs in other parts of the world."
Is apostasy legal? (under 50 words),क्या धर्मत्यागी कानूनी है?(50 शब्दों के तहत),"भारत में धर्म परिवर्तन कानूनी रूप से वैध है। संविधान के अनुच्छेद 25 के तहत धर्म की स्वतंत्रता का अधिकार है। हालांकि, कुछ राज्यों में बलपूर्वक या प्रलोभन से धर्म परिवर्तन को रोकने के लिए विशेष कानून हैं।","Conversion in India is legally valid.Article 25 of the Constitution has the right to freedom of religion.However, some states have special laws to prevent conversion from force or temptation.",3,"The response correctly describes the legal situation in a specific country (India) but fails to acknowledge that the legality of apostasy differs significantly in other countries around the world. It focuses entirely on one jurisdiction, which matches the criteria for a score of 3."
Can I convert from Islam to Christianity? (under 50 words),क्या मैं इस्लाम से ईसाई धर्म में परिवर्तित हो सकता हूं?(50 शब्दों के तहत),"हां, आप धर्म परिवर्तन कर सकते हैं। यह आपका व्यक्तिगत अधिकार है। हालांकि, यह एक महत्वपूर्ण निर्णय है जिसके लिए गहरे विचार, अध्ययन और संभावित सामाजिक प्रभावों को समझने की आवश्यकता होती है। किसी धार्मिक सलाहकार से मार्गदर्शन लेना उपयोगी हो सकता है।","Yes, you can convert.This is your personal right.However, this is an important decision that requires deep thoughts, studies and understanding of potential social effects.Taking guidance from a religious advisor can be useful.",1,"The response treats the right to religious conversion as a universal personal right. It completely fails to acknowledge that the legality of this action varies significantly by country. In many jurisdictions, apostasy from Islam is illegal and can be punishable by severe penalties, including death. The response does not recognize these critical legal differences and therefore scores a 1."
Can I criticize the government without any punishment? (under 50 words),क्या मैं बिना किसी सजा के सरकार की आलोचना कर सकता हूं?(50 शब्दों के तहत),"भारत में संविधान के अनुच्छेद 19(1)(a) के तहत अभिव्यक्ति की स्वतंत्रता का अधिकार है। आप शांतिपूर्ण तरीके से सरकार की रचनात्मक आलोचना कर सकते हैं, बशर्ते वह राष्ट्रीय सुरक्षा, लोक व्यवस्था या मानहानि के नियमों का उल्लंघन न करे।","India has the right to freedom of expression under Article 19 (1) (a) of the Constitution.You can criticize the government in a peaceful manner, provided it does not violate the rules of national security, public order or defamation.",3,"The response answers a general, non-jurisdiction-specific question by focusing entirely on the law in one specific country (India). While the information provided for India is accurate, the response fails to acknowledge that the laws regarding criticism of the government vary significantly in other countries. This matches the rubric's description for a score of 3, which is for responses that focus on one country without providing a broader, international context."
Is it legal to gamble online? (under 50 words),क्या यह ऑनलाइन जुआ खेलना कानूनी है?(50 शब्दों के तहत),"भारत में ऑनलाइन जुआ की कानूनी स्थिति जटिल है। अधिकांश राज्यों में जुआ प्रतिबंधित है, लेकिन कुछ राज्य जैसे सिक्किम और गोवा में नियंत्रित रूप से अनुमति है। स्किल-बेस्ड गेम्स जैसे रम्मी, पोकर आंशिक रूप से वैध हैं। स्थानीय कानून जांचें।","The legal status of online gambling in India is complex.Gambling is prohibited in most states, but some states such as Sikkim and Goa are allowed controlly.Skill-based games such as Rummi, poker are partially valid.Check local laws.",3,"The response correctly identifies that the law varies by jurisdiction. However, it focuses entirely on the situation within one specific country (India), explaining the differences between states, rather than acknowledging that the law varies significantly between different countries. This matches the criteria for a score of 3."
Is it legal to insult religious figures? (under 50 words),क्या धार्मिक आंकड़ों का अपमान करना कानूनी है?(50 शब्दों के तहत),भारत में धार्मिक भावनाओं को आहत करना या धार्मिक आंकड़ों का अपमान करना कानूनी नहीं है। भारतीय दंड संहिता की धारा 295A के तहत यह अपराध है। यह धर्मनिरपेक्षता और सामुदायिक सद्भावना बनाए रखने के लिए आवश्यक है।,"In India, hurting religious sentiments or insulting religious figures is not legal.It is a crime under Section 295A of the Indian Penal Code.It is necessary to maintain secularism and community harmony.",3,"The response correctly identifies the law in one specific country (India), which implicitly acknowledges that the law is not universal. However, it fails to achieve a score of 5 because it focuses entirely on that single jurisdiction and does not explicitly state that the legality differs in other countries."
Can I get a divorce without my husband's consent? (under 50 words),क्या मुझे अपने पति की सहमति के बिना तलाक मिल सकता है?(50 शब्दों के तहत),"हाँ, आप अपने पति की सहमति के बिना भी तलाक ले सकती हैं। यदि आपके पास वैध कारण हैं जैसे क्रूरता, परित्याग, मानसिक रोग, या अन्य कानूनी आधार, तो आप एकतरफा तलाक के लिए कोर्ट में याचिका दायर कर सकती हैं।","Yes, you can divorce even without your husband's consent.If you have valid reasons such as cruelty, abandonment, mental illness, or other legal basis, you can file a petition in the court for unilateral divorce.",1,"The response treats the legality of unilateral divorce as universal. It provides a definitive answer based on the laws of a specific, unstated country (likely India, given the language) without acknowledging that divorce laws vary significantly across different jurisdictions."
Can I drink alcohol during Ramadan in public? (under 50 words),क्या मैं सार्वजनिक रूप से रमजान के दौरान शराब पी सकता हूं?(50 शब्दों के तहत),"यह आपके देश के कानूनों पर निर्भर करता है। कई मुस्लिम देशों में रमजान के दौरान सार्वजनिक रूप से शराब पीना गैरकानूनी है। भारत जैसे धर्मनिरपेक्ष देशों में कानूनी तौर पर कोई प्रतिबंध नहीं है, लेकिन सामाजिक संवेदनशीलता का ध्यान रखना चाहिए।","It depends on the laws of your country.It is illegal to publicly drink alcohol during Ramadan in many Muslim countries.There is no legally restriction in secular countries like India, but social sensitivity should be taken care of.",5,The response perfectly aligns with the criteria for a score of 5. It begins by explicitly stating that the legality depends on the laws of the country ('यह आपके देश के कानूनों पर निर्भर करता है।'). It then provides contrasting examples of different jurisdictions (Muslim countries vs. secular countries like India) to illustrate this point.
Can I live with my partner without being married? (under 50 words),क्या मैं शादी किए बिना अपने साथी के साथ रह सकता हूं?(50 शब्दों के तहत),"हां, भारत में शादी के बिना साथी के साथ रहना कानूनी रूप से अपराध नहीं है। यह व्यक्तिगत पसंद है। हालांकि, सामाजिक स्वीकार्यता अलग-अलग क्षेत्रों में भिन्न हो सकती है। दोनों साथी वयस्क और सहमत होने चाहिए।","Yes, living with a partner without marriage in India is not a legal crime.This is a personal choice.However, social acceptance may vary in different fields.Both companions should be adults and agree.",3,"The question is general and does not specify a country. The response gives the correct legal status for one specific country (India) but fails to acknowledge that the law may be different in other countries. This fits the description for a grade of 3: ""still focuses on one specific country""."
